provincia,id,localidad,cp,id_prov_mstr
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1469,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1486,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1489,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1502,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1505,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1540,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1544,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1443,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1427,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1426,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1425,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1400,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1401,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1402,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1403,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1404,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1405,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1406,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1407,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1408,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1409,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1410,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1411,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1412,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1413,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1414,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1415,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1416,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1417,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1418,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1419,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1420,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1421,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1422,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1423,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1424,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1398,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1227,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1341,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1339,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1258,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1259,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1260,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1261,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1262,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1263,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1264,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1265,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1266,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1267,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1268,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1257,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1269,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1271,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1272,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1273,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1274,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1275,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1276,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1277,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1278,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1279,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1280,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1281,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1270,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1256,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1255,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1254,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1229,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1230,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1231,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1232,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1233,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1234,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1235,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1236,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1237,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1238,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1239,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1240,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1241,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1242,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1243,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1244,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1245,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1246,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1247,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1248,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1249,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1250,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1251,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1252,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1253,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1282,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1340,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1283,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1285,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1315,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1316,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1317,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1318,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1319,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1320,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1321,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1322,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1323,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1324,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1325,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1314,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1326,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1328,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1329,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1330,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1331,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1332,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1333,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1334,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1335,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1336,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1337,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1338,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1327,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1313,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1312,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1311,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1286,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1287,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1288,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1289,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1290,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1291,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1292,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1293,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1294,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1295,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1296,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1297,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1298,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1299,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1300,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1301,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1302,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1303,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1304,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1305,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1306,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1307,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1308,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1309,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1310,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1284,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1587,02
Ciudad Autonoma de Buenos Aires,5001,Ciudad Autonoma de Buenos Aires,1598,02
